Reactant,product,ee,nbo_charge,bond_energy,Vbur,L,B1,B5
CC(=O)N/C(=C\c1ccccc1)C(=O)O,CC(=O)N[C@H](Cc1ccccc1)C(=O)O,0.07,1.711415,-0.49817,0.677931653,10.95418211,1.932543551,12.36979438
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@@H](C)c1ccccc1,0.07,0.828755,-0.439605,0.7031715896,7.471721697,4.89366446,7.312904828
CCOC(=O)/C=C(/c1ccccc1)[Si](C)(C)C,CCOC(=O)C[C@H](c1ccccc1)[Si](C)(C)C,0.07,1.47873,-0.426445,0.7323017611,11.85567912,3.604984491,11.99494478
COCO/C(=C(\NC(C)=O)c1ccccc1)c1ccccc1,COCO[C@@H](c1ccccc1)[C@H](NC(C)=O)c1ccccc1,0.07,1.501515,-0.44731,0.7191401882,14.69292651,2.107873527,9.613760996
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,0.07,1.70033,-0.481895,0.6690330321,12.27709894,2.148979534,7.586413553
C/C(=C\CO)c1ccccc1,C[C@@H](CCO)c1ccccc1,0.07,1.535445,-0.47304,0.9010727264,12.14173943,3.454958115,7.207271374
C=C(c1ccccc1)N1CCCC1,CC(c1ccccc1)N1CCCC1,0.07,1.09861,-0.48566,0.7887684029,8.184279115,2.93951086,7.479166865
COC(=O)/C(=C\c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,0.07,1.77955,-0.499135,0.7293025531,9.818201584,3.5485472,10.15448232
C/C(=C\c1ccccc1)CO,C[C@H](CO)Cc1ccccc1,0.07,1.36384,-0.37832,0.6921880824,9.778820167,2.980260905,7.317017251
CCOC(=O)/C(OC(C)=O)=C(\NC(C)=O)c1ccccc1,CCOC(=O)[C@H](OC(C)=O)[C@@H](NC(C)=O)c1ccccc1,0.07,1.48841,-0.447425,0.6791837495,7.82133681,3.142030778,11.33513206
C/C(=C\c1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,0.07,1.37491,-0.37976,0.8067520034,7.278443523,5.057097597,9.731949721
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.07,1.268715,-0.46655,0.8787970555,8.435081327,2.633348091,9.198476071
C=C(CC(=O)OC)C(=O)OC,COC(=O)CC(C)C(=O)OC,0.07,1.500845,-0.43782,0.7725202665,9.853446053,4.161542209,8.169586035
CCN1CCC(NC(=O)c2ccccc2)=C(F)C1,CCN1CC[C@@H](NC(=O)c2ccccc2)[C@@H](F)C1,0.07,0.47612,-0.49363,0.8718260809,7.050523366,4.046823737,8.449765274
C/C(=C\[N+](=O)[O-])c1ccccc1,CC(C[N+](=O)[O-])c1ccccc1,0.07,1.514145,-0.465045,0.6589172568,5.229702973,2.084324177,6.747879825
O=C1C=C(c2ccccc2)C(=O)O1,O=C1C[C@H](c2ccccc2)C(=O)O1,0.07,1.50776,-0.45087,0.6893752329,8.339167492,5.111307803,9.501141281
CCOP(=O)(/C=C(\C)c1ccccc1)OCC,CCOP(=O)(CC(C)c1ccc(C)cc1)OCC,0.07,0.850435,-0.49548,0.8597418934,9.132335754,2.883854976,9.179029241
C=C(C(=O)O)c1ccccc1,CC(C(=O)O)c1ccccc1,0.07,1.32995,-0.43926,0.8384853709,8.770411165,4.440750094,8.933827752
COC(=O)/C(C)=C/c1ccccc1,COC(=O)[C@H](C)Cc1ccccc1,0.07,1.76807,-0.52832,0.705314713,9.638123185,2.353566838,7.316309937
CC(=O)N/C(=C\c1ccccc1)C(=O)O,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.06,1.437365,-0.45992,0.8870259504,14.21599118,4.649699405,8.267545246
COC(=O)/C(=C\[N+](=O)[O-])c1ccccc1,COC(=O)C(C[N+](=O)[O-])c1ccccc1,0.06,1.515965,-0.44736,0.7126816996,8.955529363,3.899250563,7.923143228
O=S1(=O)C(c2ccccc2)=Cc2ccccc21,O=S1(=O)c2ccccc2CC1c1ccccc1,0.06,1.72954,-0.5275,0.7283416418,8.068079785,3.48545751,6.926933731
CC(=O)N/C(C)=C\C(=O)OC(C)C,CC(=O)N[C@@H](C)CC(=O)OC(C)C,0.06,1.490105,-0.439095,0.7856585445,7.323238076,2.021608647,8.204432712
C/C=C(\OC(=O)N(CC)CC)c1ccccc1,CC[C@@H](OC(=O)N(CC)CC)c1ccccc1,0.06,1.50657,-0.436265,0.7998567369,7.402429131,2.343827305,9.425369257
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.06,1.254995,-0.45992,0.8979453969,8.634228896,3.852739934,9.549976798
CC(=O)NC1=Cc2ccccc2CC1,CC(=O)N[C@@H]1CCc2ccccc2C1,0.06,2.446505,N/A,0.8307922568,7.779326691,2.286830807,10.77400164
O=C1/C(=C\c2ccccc2)c2ccccc2N1Cc1ccccc1,O=C1C(Cc2ccccc2)c2ccccc2N1Cc1ccccc1,0.06,1.63783,-0.50675,0.7249173034,10.41869735,4.605275568,6.195102566
CC(C)(C)OC(=O)N1CCC/C(=C\c2ccccc2)C1=O,CC(C)(C)OC(=O)N1CCC[C@@H](Cc2ccccc2)C1=O,0.06,1.60145,-0.49922,0.7112898341,8.102060954,3.355923555,8.198693365
C=C1CCCc2ccccc21,C[C@H]1CCCc2ccccc21,0.06,1.70894,-0.51506,0.725715151,9.150361621,4.621318489,6.727566901
CC(C)/C(=C\c1ccccc1)C(=O)O,CC(C)C(Cc1ccccc1)C(=O)O,0.06,1.32995,-0.43926,0.8384853709,8.770411165,4.440750094,8.933827752
N/C(=C\C(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.06,1.524085,-0.449385,0.6931140514,8.73469253,2.366185583,8.942004374
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.06,1.518295,-0.493875,0.7757582464,9.167800654,3.372351261,8.766338305
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,0.06,1.563485,-0.453045,0.7192450149,9.845814235,5.061267679,9.459638148
C=C(c1ccccc1)C(C)(C)C,C[C@H](c1ccccc1)C(C)(C)C,0.06,1.39827,-0.49358,0.9031576127,8.236686876,3.80734406,7.180331724
C=C(c1ccccc1)C(C)(C)C,C[C@@H](c1ccccc1)C(C)(C)C,0.06,1.93013,-0.55715,0.7492021524,10.33055305,2.04436169,14.56004652
CCC(=O)NC1=Cc2ccccc2CC1,CCC(=O)NC1CCc2ccccc2C1,0.06,1.499935,-0.427075,0.8825125792,10.62426611,4.089069644,9.731469825
C=C(C(=O)O)c1ccccc1,CC(C(=O)O)c1ccccc1,0.06,1.51438,-0.444635,0.6768600913,7.945448734,4.937135496,8.338488499
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.06,0.60955,-0.452355,0.8075731457,7.440486492,4.57019969,7.17532799
CC(=O)NC1=C(C#N)CCC1,CC(=O)NC1CCCC1C#N,0.06,1.451645,-0.42463,0.924163716,9.323469225,4.706731905,7.923040487
CCOC(=O)/C(C)=C/c1ccccc1,CCOC(=O)[C@H](C)Cc1ccccc1,0.06,1.77555,-0.5189,0.7728696888,8.219502592,3.386049188,8.256065055
CC/C=C(/NC(C)=O)c1ccccc1,CCC[C@@H](NC(C)=O)c1ccccc1,0.06,2.446505,N/A,0.8307922568,7.779326691,2.286830807,10.77400164
CC(=O)NC1=C(C#N)CCC1,CC(=O)NC1CCCC1C#N,0.06,1.522825,-0.470795,0.6363562244,9.283497453,3.534725792,6.938908946
C/C(=N\c1ccccc1)c1ccccc1,C[C@H](Nc1ccccc1)c1ccccc1,0.06,1.48414,-0.479885,0.6867603895,8.825326027,3.232940504,6.820121499
C=C(c1ccccc1)C(C)(C)C,CC(c1ccccc1)C(C)(C)C,0.05,1.37876,-0.38477,0.6823926109,10.19578585,2.062433997,9.22477657
COC(=O)/C(=C\[N+](=O)[O-])c1ccccc1,COC(=O)C(C[N+](=O)[O-])c1ccccc1,0.05,1.501545,-0.44046,0.8423930768,12.64477689,2.674550406,9.087718027
CC(C)/C=C(/Cl)B1OC(C)(C)C(C)(C)O1,CC(C)C[C@@H](Cl)B1OC(C)(C)C(C)(C)O1,0.05,1.507515,-0.4704,0.6566518356,6.3642726,2.679522633,8.076275172
COc1ccc2c(c1)CCC=C2C,COc1ccc2c(c1)CCC[C@@H]2C,0.05,1.55303,-0.50594,0.6786887346,7.257098616,4.886887865,8.793365226
C=C(NC(C)=O)C(=O)c1ccccc1,CC(=O)N[C@@H](C)C(=O)c1ccccc1,0.05,1.522535,-0.449525,0.6896372997,9.287136137,5.068636829,9.424313393
CC(=O)N/C(=C\c1ccccc1)C(F)(F)F,CC(=O)N[C@@H](Cc1ccccc1)C(F)(F)F,0.05,1.522535,-0.449525,0.6896372997,9.287136137,5.068636829,9.424313393
CCCCC/C=C(\NC(C)=O)C(=O)OC,CCCCCC[C@@H](NC(C)=O)C(=O)OC,0.05,1.515965,-0.44736,0.7126816996,8.955529363,3.899250563,7.923143228
C/C(=C\c1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,0.05,1.36002,-0.38118,0.7721126072,7.246804157,4.718949287,7.144858137
Cc1cc2ccc([N+](=O)[O-])cc2[nH]1,C[C@H]1Cc2ccc([N+](=O)[O-])cc2N1,0.05,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
C=C(CC)c1ccccc1,CC[C@@H](C)c1ccccc1,0.05,1.98918,-0.55887,0.6932538204,11.40136576,3.906636994,10.55355694
COc1ccc(C(C)=C(C)C)cc1,COc1ccc(C(C)C(C)C)cc1,0.05,1.72188,-0.53012,0.7268624208,8.403474233,2.911503058,8.70192328
CCCC/C(=C/B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,CCCC[C@@H](CB1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,0.05,1.69676,-0.51574,0.6827070909,7.549764006,3.069261724,8.182400777
CC(=O)NC(=C(C)C)c1ccccc1,CC(=O)N[C@@H](c1ccccc1)C(C)C,0.05,2.446505,N/A,0.8307922568,7.779326691,2.286830807,10.77400164
CC/C=C(/NC(C)=O)c1ccccc1,CCC[C@@H](NC(C)=O)c1ccccc1,0.05,1.803355,-0.48531,0.7119187943,8.721081735,2.864647421,9.100617877
CC(=O)NC1=CCCc2ccccc21,CC(=O)N[C@@H]1CCCc2ccccc21,0.05,1.522975,-0.4395,0.7138639117,9.329125262,5.899004411,9.787740463
C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc2ccccc2c1,COc1cc(C(C)c2ccc3ccccc3c2)cc(OC)c1OC,0.05,1.150183333,N/A,0.8029665952,11.042362,3.753059063,9.407755536
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@H](C)NC(C)=O,0.05,0.828755,-0.439605,0.7031715896,7.471721697,4.89366446,7.312904828
CCOC(=O)/C(C)=C/c1ccccc1,CCOC(=O)[C@@H](C)Cc1ccccc1,0.05,1.64856,-0.49898,0.720170984,7.717386646,2.002416999,9.572863397
C=C(CC)OC(=O)c1cccn1C,CC[C@@H](C)OC(=O)c1cccn1C,0.05,None,None,None,9.318364193,3.722193847,9.139029261
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.05,1.68871,-0.515965,0.6106795099,11.44793481,3.128614742,8.180087908
CC1=CC(=O)CC1,C[C@H]1CCC(=O)C1,0.05,1.382625,-0.590085,0.7902767425,10.74187372,4.361296279,8.892228361
COCO/C(=C(\NC(C)=O)c1ccccc1)c1ccccc1,COCO[C@@H](c1ccccc1)[C@H](NC(C)=O)c1ccccc1,0.05,1.507525,-0.47039,0.6566751305,6.456242214,2.912549285,8.454253188
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.05,1.37876,-0.38477,0.6823926109,10.19578585,2.062433997,9.22477657
CC/C=C(/NC(C)=O)c1ccccc1,CCC[C@@H](NC(C)=O)c1ccccc1,0.05,1.832445,-0.49552,0.7999848584,7.202902086,2.271769221,10.51796
CC(=O)NC(=C(C)C)c1ccccc1,CC(=O)N[C@H](c1ccccc1)C(C)C,0.05,1.84103,-0.489405,0.7777616008,9.228225337,2.773513157,9.383908268
C=C1C(=O)NCCc2cc(OC)c(OC)cc21,COc1cc2c(cc1OC)[C@@H](C)C(=O)NCC2,0.05,1.43586,-0.443075,0.7762940272,7.705145991,3.060753232,9.822334834
COc1ccc2c(c1)CCCC2=C(C)C,COc1ccc2c(c1)CCC[C@H]2C(C)C,0.05,1.29156,-0.38704,0.6846230898,7.267867822,3.657721811,9.446457914
CC(=O)NC(C1=CC=CCC=C1)=C(C)C,CC(=O)N[C@H](C1=CC=CCC=C1)C(C)C,0.05,1.84382,-0.515885,0.7807025717,9.150216826,2.760666539,9.14072714
O=C1C=C(c2ccccc2)CCCN1,O=C1C[C@@H](c2ccccc2)CCCN1,0.05,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
O=c1[nH]c(-c2ccccc2)co1,O=C1N[C@H](c2ccccc2)CO1,0.05,1.34893,-0.43977,0.8635564201,12.04410379,4.002905846,8.044755584
C/C=C(/C)c1ccc(OC)cc1,CC[C@@H](C)c1ccccc1,0.05,0.07428,-0.470045,0.7828224003,5.315115969,3.058209448,7.500773112
CCOC(=O)/C(OC(C)=O)=C(\NC(C)=O)c1ccccc1,CCOC(=O)[C@H](OC(C)=O)[C@@H](NC(C)=O)c1ccccc1,0.05,1.522535,-0.449525,0.6896372997,9.287136137,5.068636829,9.424313393
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.05,1.354385,-0.46152,0.912405656,10.26836869,3.082119921,6.793315488
CCOC(=O)/C(C)=C/c1ccccc1,CCOC(=O)[C@H](C)Cc1ccccc1,0.05,1.65721,-0.50635,0.6688699683,10.86502455,5.053182523,11.84375342
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.05,1.09627,-0.52157,0.8209152534,12.1983966,3.444640672,7.377964196
COc1ccc(N2CC=C(C)C2=O)cc1,COc1ccc(N2CCC(C)C2=O)cc1,0.05,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
C/C(=C\c1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,0.05,1.57593,-0.49398,0.8047370015,12.00818115,3.797104384,8.677433774
CC1=Cc2ccccc2S1(=O)=O,CC1Cc2ccccc2S1(=O)=O,0.05,1.77896,-0.52884,0.7395872158,8.410807306,3.663996786,8.725581657
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@@H](C)c1ccccc1,0.05,1.143275,-0.53222,0.783952199,11.69235313,3.049669528,8.825632585
CC(=O)NC(=C(C)C)c1ccccc1,CC(=O)N[C@H](c1ccccc1)C(C)C,0.05,1.84382,-0.515885,0.7807025717,9.150216826,2.760666539,9.14072714
CC(C)/C(=C\c1ccccc1)C(=O)O,CC(C)C(Cc1ccccc1)C(=O)O,0.05,0.56028,-0.44311,0.6620911759,8.278476201,3.584475659,9.064469778
CC(C)/C(=C\c1ccccc1)C(=O)O,CC(C)C(Cc1ccccc1)C(=O)O,0.05,1.43586,-0.443075,0.7762940272,7.705145991,3.060753232,9.822334834
COc1ccc2c(c1)CCCC2=C(C)C,COc1ccc2c(c1)CCCC2C(C)C,0.05,1.29156,-0.38704,0.6846230898,7.267867822,3.657721811,9.446457914
C=C(CO)C(=O)OC,COC(=O)[C@@H](C)CO,0.04,1.380385,-0.593255,0.7066658125,7.257721522,5.014353844,7.933523167
O=C1C=C(c2ccccc2)C(=O)O1,O=C1C[C@H](c2ccccc2)C(=O)O1,0.04,1.522535,-0.449525,0.6896372997,9.287136137,5.068636829,9.424313393
CC(=O)NC1=CCCc2ccccc21,CC(=O)NC1CCCc2ccccc21,0.04,1.49759,-0.43084,0.8243687104,10.59742534,2.035797017,11.40505643
CC1=C(C)c2ccccc2C1,C[C@H]1Cc2ccccc2[C@H]1C,0.04,1.99041,-0.55722,0.8038226798,11.07896079,2.963181601,8.805621201
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@@H](C)NC(C)=O,0.04,1.47792,-0.440055,0.9378843645,10.60611007,1.84648291,11.75066096
CC(=O)NC(C1=CC=CCC=C1)=C(C)C,CC(=O)N[C@H](C1=CC=CCC=C1)C(C)C,0.04,1.822625,-0.515995,0.6352555442,7.176668595,2.326696417,8.960295683
COP(=O)(/C=C(\NC(C)=O)c1ccc(C)cc1)OC,COP(=O)(CC(NC(C)=O)c1ccc(C)cc1)OC,0.04,1.522535,-0.449525,0.6896372997,9.287136137,5.068636829,9.424313393
C=C(NC(C)=O)c1ccc(F)cc1,CC(=O)N[C@H](C)c1ccc(F)cc1,0.04,1.48864,-0.44824,0.7454342154,7.698995524,2.741712577,8.393615693
COCO/C(=C(\NC(C)=O)c1ccccc1)c1ccccc1,COCO[C@@H](c1ccccc1)[C@H](NC(C)=O)c1ccccc1,0.04,1.50776,-0.45087,0.6893752329,8.339167492,5.111307803,9.501141281
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.04,0.92151,-0.51772,0.8429346813,14.26380006,3.823381603,9.423240501
CCOC(=O)/C=C(/C)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.04,1.08096,-0.46119,0.7864622158,7.443236351,4.588008226,7.426801519
C=C1c2ccccc2CCN1C,C[C@@H]1c2ccccc2CCN1C,0.04,1.652395,-0.51716,0.8139617499,7.205034618,2.432285117,7.473981092
CC(=O)NC1=C(Cc2ccccc2)c2ccccc2CC1,CC(=O)NC1CCc2ccccc2C1Cc1ccccc1,0.04,1.499935,-0.427075,0.8825125792,10.62426611,4.089069644,9.731469825
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.04,1.60317,-0.50421,0.7789263418,10.3745542,4.373951143,9.349725459
CC(=O)N/C(=C\[N+](=O)[O-])c1ccccc1,CC(=O)N[C@@H](C[N+](=O)[O-])c1ccccc1,0.04,1.522825,-0.470795,0.6363562244,9.283497453,3.534725792,6.938908946
CC(=O)NC1=CCCc2ccccc21,CC(=O)N[C@@H]1CCCc2ccccc21,0.04,1.80717,-0.5048,0.7218365635,9.433625913,2.63162088,9.376356805
C=C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,0.04,1.68518,-0.51629,0.7237001491,8.767816981,3.93387997,7.158359717
N/C(=C\C(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.04,1.40172,-0.503915,0.6935974189,8.419619014,4.52640892,6.526747426
CC1=Cc2ccccc2S1(=O)=O,CC1Cc2ccccc2S1(=O)=O,0.04,1.72954,-0.5275,0.7283416418,8.068079785,3.48545751,6.926933731
COC(=O)/C(=C\c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.04,1.510345,-0.447665,0.7009760529,7.525172216,4.18338692,9.280352609
C=C(OC(=O)N(C)c1ccccc1)c1ccccc1,C[C@H](OC(=O)N(C)c1ccccc1)c1ccccc1,0.04,1.48864,-0.44824,0.7454342154,7.698995524,2.741712577,8.393615693
C=C(CCCCCC)B1OC(C)(C)C(C)(C)O1,CCCCCC[C@@H](C)B1OC(C)(C)C(C)(C)O1,0.04,1.73336,-0.51065,0.7235662039,9.47831156,3.607834644,9.042716286
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@H](C)NC(C)=O,0.04,1.51312,-0.446995,0.6650321469,9.304084358,5.811897109,8.534456535
N/C(=C\C(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.04,1.49897,-0.49859,0.652284057,9.379386542,2.141042833,9.933986572
COC(=O)/C(=C\[N+](=O)[O-])c1ccccc1,COC(=O)C(C[N+](=O)[O-])c1ccccc1,0.04,1.501515,-0.44731,0.7191401882,14.69292651,2.107873527,9.613760996
C=C(c1ccccc1)C(C)(C)C,C[C@@H](c1ccccc1)C(C)(C)C,0.04,1.77498,-0.528315,0.9104430675,12.85267729,4.088056078,8.258743719
N/C(=C\C(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.04,1.50467,-0.486765,0.702257268,9.287136137,5.068636829,9.424313393
COC(=O)/C=C(/C)NC(=O)c1ccccc1,COC(=O)CC(C)NC(=O)c1ccccc1,0.04,1.502765,-0.454235,0.7854663623,8.619477478,2.541597673,9.315393421
COCOC1=C(NC(C)=O)c2ccccc2CC1,COCO[C@@H]1CCc2ccccc2[C@@H]1NC(C)=O,0.04,1.53389,-0.448235,0.6860964871,9.330760282,4.456245256,8.104087775
CC(=O)NC(=C(C)C)c1ccccc1,CC(=O)N[C@H](c1ccccc1)C(C)C,0.04,1.822625,-0.515995,0.6352555442,7.176668595,2.326696417,8.960295683
C=C(CCCC)OC(=O)c1ccccc1,CCCC[C@@H](C)OC(=O)c1ccccc1,0.04,1.844845,-0.493315,0.7828573425,9.085889513,2.512523553,9.039544235
CC(=O)NC1=C(Cc2ccccc2)c2ccccc2CC1,CC(=O)NC1CCc2ccccc2C1Cc1ccccc1,0.04,1.49759,-0.43084,0.8243687104,10.59742534,2.035797017,11.40505643
CC(=O)NC1=C(c2ccccc2)CCCC1,CC(=O)N[C@H]1CCCC[C@H]1c1ccccc1,0.03,1.488355,-0.5715,0.7840220835,8.252293229,5.086992765,9.468504281
CCOC(=O)/C=C(/C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.03,1.61277,-0.51015,0.6905166791,10.0401802,3.846243622,8.448674179
C/C=C(\C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,0.03,1.91422,-0.55272,0.7346661852,9.675225574,2.06035466,10.78901144
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.03,1.83147,-0.500755,0.7876677227,7.027908206,3.206963683,8.32606031
CC1=CC(=O)CCC1,C[C@H]1CCCC(=O)C1,0.03,1.91565,-0.5646,0.7527953783,9.45959563,3.335817361,9.160115483
C=C(CC)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.03,1.91422,-0.55272,0.7346661852,9.675225574,2.06035466,10.78901144
O=C1/C(=C/c2ccc(C(F)(F)F)cc2)c2ccccc2N1Cc1ccccc1,O=C1C(Cc2ccc(C(F)(F)F)cc2)c2ccccc2N1Cc1ccccc1,0.03,1.63098,-0.50069,0.7350621972,9.667079604,3.981431721,9.581832581
CC1(C)OB(/C(=C/c2ccccc2)N2CCOC2=O)OC1(C)C,CC1(C)OB([C@@H](Cc2ccccc2)N2CCOC2=O)OC1(C)C,0.03,1.47667,-0.460295,0.6852695211,8.182593468,3.36672373,7.466648745
C=C(CC)c1ccccc1,CC[C@H](C)c1ccccc1,0.03,1.71967,-0.51803,0.6880823705,7.229101134,2.363787454,6.68941633
CCOC(=O)C(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.03,1.17811,-0.55677,0.8408672661,8.260967639,4.087204673,9.825671082
O=C1C=C(c2ccccc2)CN1,O=C1C[C@H](c2ccccc2)CN1,0.03,1.507515,-0.4704,0.6566518356,6.3642726,2.679522633,8.076275172
C=C(c1ccccc1)C(C)C,CC(C)[C@H](C)c1ccccc1,0.03,1.71967,-0.51803,0.6880823705,7.229101134,2.363787454,6.68941633
C=C(NC(C)=O)c1ccc2ccccc2c1,CC(=O)N[C@H](C)c1ccc2ccccc2c1,0.03,1.76343,-0.49211,0.7998217946,7.341057304,3.011912234,8.058432081
CCOC(=O)/C(C)=C/c1ccccc1,CCOC(=O)[C@H](C)Cc1ccccc1,0.03,1.76807,-0.52832,0.705314713,9.638123185,2.353566838,7.316309937
CC(=O)NC1=Cc2ccccc2CC1,CC(=O)N[C@@H]1CCc2ccccc2C1,0.03,1.832445,-0.49552,0.7999848584,7.202902086,2.271769221,10.51796
C/C(=C\[N+](=O)[O-])c1ccccc1,CC(C[N+](=O)[O-])c1ccccc1,0.03,0.541605,-0.43401,0.7496331066,8.174640169,3.205437458,8.156445851
C=C(CC)c1ccccc1,CC[C@H](C)c1ccccc1,0.03,1.72397,-0.51377,0.7210678345,8.368858335,2.926648245,10.9178642
CCOC(=O)/C=C(/C)NC(C)=O,CCOC(=O)C[C@H](C)NC(C)=O,0.03,1.53045,-0.473995,0.6326756429,8.311166874,3.452442628,6.364577208
CCOC(=O)/C(OC(C)=O)=C(\NC(C)=O)c1ccccc1,CCOC(=O)[C@H](OC(C)=O)[C@@H](NC(C)=O)c1ccccc1,0.03,1.522825,-0.470795,0.6363562244,9.283497453,3.534725792,6.938908946
C=C(c1ccccc1)C(C)(C)C,C[C@H](c1ccccc1)C(C)(C)C,0.03,1.616415,-0.533625,0.8168444838,9.06694162,1.7,9.463441464
CC1=Cc2ccccc2S1(=O)=O,CC1Cc2ccccc2S1(=O)=O,0.03,1.53178,-0.50355,0.7277418002,8.138152402,3.939549337,9.672932634
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.03,1.46406,-0.474365,0.8352881569,8.119423179,2.550152251,11.01293288
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,0.03,1.804365,-0.49411,0.9360615449,7.620055178,3.014628348,11.11788343
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@H](C)NC(C)=O,0.03,1.865205,-0.50196,0.7348176016,12.87435942,4.050622045,10.79625566
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.03,0.4305625,-0.42419,0.9231736862,8.810067982,2.343932269,8.768444356
CC(=O)N/C(C)=C\C(=O)c1ccccc1,CC(=O)N[C@@H](C)CC(=O)c1ccccc1,0.03,1.522535,-0.449525,0.6896372997,9.287136137,5.068636829,9.424313393
C=C(c1ccccc1)C(C)(C)C,C[C@@H](c1ccccc1)C(C)(C)C,0.03,1.764785,-0.528405,0.8546286806,9.376060816,2.807128433,12.82142727
C/C=C(/c1ccccc1)[Si](C)(C)C,CC[C@H](c1ccccc1)[Si](C)(C)C,0.03,1.59461,-0.51057,0.7064503354,10.31279154,3.717932768,7.001384472
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.03,1.44366,-0.53472,0.7743722046,14.73903809,4.519710786,8.717353655
CC/C=C(/NC(C)=O)c1ccccc1,CCC[C@@H](NC(C)=O)c1ccccc1,0.03,1.80952,-0.50534,0.7833640048,9.223957328,2.86865668,9.181010933
COC(=O)/C(=C\[N+](=O)[O-])c1ccccc1,COC(=O)C(C[N+](=O)[O-])c1ccccc1,0.03,1.505575,-0.5707,0.7911270034,8.540020549,5.110262074,9.417502463
C=C(B1OC(C)(C)C(C)(C)O1)c1ccccc1,C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,0.03,1.73336,-0.51065,0.7235662039,9.47831156,3.607834644,9.042716286
